StudentID,GRADE,ClassWeekDay,ClassMeetTime,ClassDate,ClassTitle
906,B,F,10:00:00,3/1/2007,English
906,A,TTH,12:30:00,3/1/2007,SocialStudy
906,B,TTH,12:30:00,9/1/2007,PE
906,A,TTH,9:30:00,9/1/2007,Physics
906,B,TTH,12:30:00,3/1/2008,Math
906,C,W,16:00:00,9/1/2008,Music
907,C,TTH,15:30:00,9/1/2006,English
907,C,TU,19:00:00,3/1/2007,Art
907,B, ,19:00:00,9/1/2007,SocialStudy
907,B,MW,14:00:00,9/1/2007,Physics
907,C,W,16:00:00,9/1/2007,PE
907,C,MW,14:00:00,3/1/2008,Drawing
907,D,MW,11:00:00,3/1/2008,ForeignLanguage
907,B,MW,12:30:00,3/1/2008,Statistics
907,C,W,19:00:00,9/1/2008,Math
907,C,M,19:00:00,9/1/2008,ForeignLanguage
908,A,MW,11:00:00,9/1/2004,Art
908,B,MW,15:30:00,9/1/2004,Math
908,A,MW,14:00:00,3/1/2005,Physics
908,A,MW,17:00:00,3/1/2005,English
908,A,MW,12:30:00,9/1/2005,SocialStudy
908,B,MW,14:00:00,9/1/2005,PE
908,B,MW,15:30:00,9/1/2005,Statistics
908,A,TTH,12:30:00,9/1/2005,ForeignLanguage
908,A,W,16:00:00,9/1/2006,Music
908,B,TTH,17:00:00,9/1/2006,Drawing
909,B,M,19:00:00,9/1/2004,English
909,B,W,19:00:00,3/1/2005,Math
909,A,TU,19:00:00,3/1/2005,PE
909,B,M,19:00:00,3/1/2005,Art
909,A,TH,19:00:00,3/1/2005,Physics
909,A,TU,19:00:00,9/1/2005,SocialStudy
909,A,M,19:00:00,9/1/2005,ForeignLanguage
909,B,W,19:00:00,9/1/2005,Statistics
909,B,MW,9:30:00,3/1/2006,Music
909,C,MW,12:30:00,3/1/2006,Drawing
910,B,TTH,12:30:00,3/1/2006,English
910,C,TTH,9:30:00,3/1/2006,Statistics
910,B,TTH,17:00:00,9/1/2006,ForeignLanguage
910,C,TTH,12:30:00,9/1/2006,PE
910,B, ,11:00:00,9/1/2006,SocialStudy
910,B,TTH,11:00:00,3/1/2007,Art
910,C,TTH,9:30:00,3/1/2007,Physics
910,C,MW,17:00:00,9/1/2007,Math
910,C,MW,11:00:00,9/1/2007,Drawing
910,C,TTH,12:30:00,3/1/2008,Music
911,C,M,19:00:00,9/1/2007,PE
911,A,W,19:00:00,3/1/2008,Art
911,A,MW,12:30:00,3/1/2008,English
911,A,W,16:00:00,3/1/2008,Math
911,B,TTH,9:30:00,3/1/2008,Statistics
911,C,MW,12:30:00,9/1/2008,Physics
911,A,TTH,11:00:00,9/1/2008,SocialStudy
911,B,TTH,12:30:00,9/1/2008,ForeignLanguage
911,A,W,16:00:00,9/1/2009,Music
911,B,TTH,12:30:00,3/1/2010,Drawing
912,C,MW,11:00:00,9/1/2005,PE
912,C,MW,17:00:00,9/1/2005,English
912,A,MW,14:00:00,9/1/2005,Physics
912,C,MW,15:30:00,9/1/2005,Math
912,B,MW,9:30:00,3/1/2006,Statistics
912,A,MW,11:00:00,3/1/2006,ForeignLanguage
912,B,M,19:00:00,3/1/2006,Art
912,C,MW,11:00:00,9/1/2006,Drawing
912,A,MW,14:00:00,9/1/2006,SocialStudy
912,B,MW,11:00:00,9/1/2007,Music
913,B, ,15:30:00,9/1/2009,SocialStudy
913,C,TU,19:00:00,9/1/2009,Drawing
913,B,TH,19:00:00,9/1/2009,PE
913,B,TH,16:00:00,9/1/2010,Statistics
913,C,TTH,11:00:00,3/1/2011,Art
913,C,TTH,9:30:00,3/1/2011,ForeignLanguage
913,C,MW,15:30:00,3/1/2011,Physics
913,C,MW,17:00:00,3/1/2011,Math
913,B,TTH,11:00:00,9/1/2011,English
913,B,TTH,14:00:00,3/1/2012,Music
914,A,MW,8:00:00,9/1/2004,Physics
914,B,TTH,11:00:00,9/1/2004,Math
914,A,TTH,8:00:00,9/1/2004,English
914,B,TTH,9:30:00,9/1/2004,Statistics
914,A,TTH,12:30:00,3/1/2005,SocialStudy
914,A,TTH,9:30:00,3/1/2005,Art
914,B,TTH,14:00:00,3/1/2005,Drawing
914,A,MW,14:00:00,9/1/2005,ForeignLanguage
914,B,M,19:00:00,9/1/2005,PE
914,A,MW,14:00:00,3/1/2006,Music
915,B,TH,19:00:00,3/1/2006,Math
915,A,TU,19:00:00,3/1/2006,PE
915,C,TTH,17:00:00,3/1/2006,ForeignLanguage
915,C,MW,17:00:00,9/1/2006,English
915,C,W,19:00:00,9/1/2006,Drawing
915,B,M,19:00:00,9/1/2006,Art
915,C,W,19:00:00,3/1/2007,Statistics
915,C,TU,19:00:00,3/1/2007,SocialStudy
915,C,M,19:00:00,3/1/2007,Physics
915,B,TH,16:00:00,9/1/2007,Music
916,A,TTH,14:00:00,9/1/2009,Physics
916,A,M,19:00:00,9/1/2009,English
916,A,TTH,12:30:00,9/1/2009,SocialStudy
916,C,TTH,11:00:00,3/1/2010,Statistics
916,B,TTH,14:00:00,3/1/2010,PE
916,C,W,19:00:00,3/1/2010,Art
916,A,TU,16:00:00,9/1/2010,Drawing
916,B,TU,19:00:00,9/1/2010,Math
916,B,M,19:00:00,9/1/2010,ForeignLanguage
916,C,TU,19:00:00,3/1/2011,Music
917,B,MW,12:30:00,3/1/2007,English
917,A,MW,14:00:00,3/1/2007,Drawing
917,B, ,9:30:00,9/1/2007,SocialStudy
917,C,MW,11:00:00,9/1/2007,Art
917,C,MW,12:30:00,9/1/2007,Math
917,C,MW,14:00:00,9/1/2007,Statistics
917,A,MW,9:30:00,3/1/2008,PE
917,A,W,19:00:00,9/1/2008,Physics
917,B,MW,9:30:00,9/1/2008,ForeignLanguage
917,C,MW,8:00:00,9/1/2009,Music
918,B,MW,11:00:00,9/1/2006,PE
918,A, ,15:30:00,9/1/2006,SocialStudy
918,C,TU,19:00:00,3/1/2007,Art
918,B,TTH,17:00:00,3/1/2007,ForeignLanguage
918,B,MW,15:30:00,3/1/2007,English
918,B,TTH,9:30:00,3/1/2007,Statistics
918,B,TTH,11:00:00,9/1/2007,Math
918,C,M,16:00:00,9/1/2007,Drawing
918,B,MW,14:00:00,9/1/2007,Physics
918,A,W,16:00:00,3/1/2008,Music
919,B,TTH,12:30:00,3/1/2006,Statistics
919,B,TTH,9:30:00,3/1/2006,Art
919,A,TTH,8:00:00,9/1/2006,SocialStudy
919,B,MW,8:00:00,3/1/2007,Drawing
919,B,TTH,12:30:00,3/1/2007,PE
919,B,TTH,9:30:00,3/1/2007,Physics
919,B,MW,9:30:00,9/1/2007,Math
919,B,MW,12:30:00,3/1/2008,English
919,A,MW,14:00:00,3/1/2008,Music
919,B,MW,11:00:00,3/1/2008,ForeignLanguage
920,B,MW,9:30:00,9/1/2006,Drawing
920,B,TTH,12:30:00,9/1/2006,PE
920,B,TTH,9:30:00,3/1/2007,Physics
920,B,M,19:00:00,3/1/2007,Art
920,B,TU,19:00:00,3/1/2007,Math
920,A,TTH,11:00:00,3/1/2007,SocialStudy
920,B,TU,16:00:00,9/1/2007,Statistics
920,A,MW,15:30:00,9/1/2007,English
920,C,M,19:00:00,9/1/2007,ForeignLanguage
920,B,TTH,9:30:00,3/1/2008,Music
921,B,TH,16:00:00,9/1/2006,Statistics
921,B,TTH,12:30:00,9/1/2006,PE
921,C,TTH,14:00:00,9/1/2006,Math
921,B,TTH,11:00:00,3/1/2007,Art
921,C,TTH,12:30:00,3/1/2007,English
921,B,TTH,9:30:00,9/1/2007,Physics
921,B,M,16:00:00,3/1/2008,Music
921,A,MW,12:30:00,3/1/2008,Drawing
921,C,MW,14:00:00,3/1/2008,ForeignLanguage
921,B,MW,9:30:00,3/1/2008,SocialStudy
922,F,TTH,9:30:00,9/1/2006,Physics
922,C,TTH,12:30:00,9/1/2006,SocialStudy
922,C,MW,14:00:00,3/1/2007,PE
922,C,MW,12:30:00,3/1/2007,English
922,B,MW,11:00:00,9/1/2007,Art
922,D,TTH,12:30:00,9/1/2007,ForeignLanguage
922,D,MW,12:30:00,9/1/2007,Math
922,B,W,19:00:00,3/1/2008,Physics
922,C,TTH,12:30:00,9/1/2008,Drawing
922,C,MW,9:30:00,9/1/2008,Music
923,B,TTH,12:30:00,3/1/2006,English
923,A,TH,19:00:00,3/1/2006,Physics
923,B,M,19:00:00,9/1/2006,PE
923,C,TTH,14:00:00,9/1/2006,SocialStudy
923,F,MW,11:00:00,3/1/2007,ForeignLanguage
923,B,MW,15:30:00,3/1/2007,Math
923,B,M,19:00:00,3/1/2007,Statistics
923,C,TU,16:00:00,9/1/2007,Art
923,C,TH,19:00:00,9/1/2007,Drawing
923,B,M,19:00:00,3/1/2008,Music
924,B,MW,11:00:00,3/1/2006,Drawing
924,A,TTH,9:30:00,9/1/2006,Physics
924,B,MW,15:30:00,9/1/2006,Statistics
924,A,TTH,11:00:00,9/1/2006,Art
924,A,TTH,12:30:00,9/1/2006,PE
924,A,MW,11:00:00,3/1/2007,SocialStudy
924,A,TTH,14:00:00,3/1/2007,Math
924,A,MW,12:30:00,3/1/2007,English
924,A,MW,14:00:00,9/1/2007,Music
924,A,TTH,12:30:00,9/1/2007,ForeignLanguage
925,B,TU,15:30:00,9/1/2004,Statistics
925,A,MW,11:00:00,9/1/2004,PE
925,B,MW,15:30:00,9/1/2004,ForeignLanguage
925,A,TTH,9:30:00,3/1/2005,SocialStudy
925,B,TTH,11:00:00,3/1/2005,Art
925,A,MW,9:30:00,3/1/2005,Physics
925,B,TTH,12:30:00,9/1/2005,English
925,B,MW,17:00:00,3/1/2006,Math
925,A,MW,14:00:00,3/1/2006,Drawing
925,B,TTH,12:30:00,9/1/2006,Music
926,D,TTH,17:00:00,9/1/2006,ForeignLanguage
926,D,W,19:00:00,9/1/2006,Physics
926,C,M,19:00:00,9/1/2006,PE
926,C,M,19:00:00,3/1/2007,Statistics
926,C,TTH,17:00:00,3/1/2007,ForeignLanguage
926,B,TH,19:00:00,9/1/2007,SocialStudy
926,B,TU,19:00:00,9/1/2007,Art
926,D,W,19:00:00,9/1/2008,Math
926,D,MW,11:00:00,3/1/2010,Music
926,D,MW,15:30:00,3/1/2010,English
927,A,TH,16:00:00,3/1/2010,ForeignLanguage
927,C,TH,19:00:00,3/1/2010,Drawing
927,D,MW,12:30:00,9/1/2010,Art
927,D,TTH,14:00:00,9/1/2010,Physics
927,C,MW,14:00:00,9/1/2010,SocialStudy
927,B,TU,16:00:00,9/1/2010,Statistics
927,C,MW,15:30:00,9/1/2010,Math
927,C,TTH,14:00:00,3/1/2011,PE
927,D,TTH,12:30:00,3/1/2011,English
927,C,TTH,14:00:00,9/1/2011,Music
928,A,MW,11:00:00,9/1/2005,PE
928,B,F,10:00:00,9/1/2005,English
928,B,MW,9:30:00,3/1/2006,SocialStudy
928,A,MW,11:00:00,3/1/2006,ForeignLanguage
928,A,MW,8:00:00,3/1/2006,Statistics
928,C,MW,9:30:00,9/1/2006,Physics
928,B,TTH,11:00:00,3/1/2007,Drawing
928,A,MW,11:00:00,9/1/2007,Art
928,A,W,19:00:00,9/1/2008,Math
928,A,TH,16:00:00,9/1/2008,Music
929,B,M,19:00:00,9/1/2006,PE
929,A,TTH,14:00:00,3/1/2007,SocialStudy
929,C,TU,19:00:00,3/1/2007,Statistics
929,C,TTH,9:30:00,3/1/2007,Physics
929,B,TH,19:00:00,3/1/2007,Drawing
929,A,MW,15:30:00,9/1/2007,English
929,B,M,19:00:00,9/1/2007,ForeignLanguage
929,A,TU,16:00:00,9/1/2007,Art
929,A,W,19:00:00,3/1/2008,Music
929,B,TTH,17:00:00,3/1/2008,Math
930,C,MW,17:00:00,9/1/2004,Art
930,B,TTH,15:30:00,9/1/2004,SocialStudy
930,B,MW,14:00:00,3/1/2005,Drawing
930,B,MW,17:00:00,3/1/2005,Math
930,A,W,19:00:00,3/1/2005,English
930,A,TH,19:00:00,3/1/2005,Physics
930,C,TTH,12:30:00,9/1/2005,ForeignLanguage
930,C,MW,11:00:00,9/1/2005,PE
930,B,MW,12:30:00,9/1/2005,Statistics
930,C,TTH,12:30:00,3/1/2006,Music
931,B,M,19:00:00,3/1/2006,Art
931,A,MW,11:00:00,9/1/2006,PE
931,B,TTH,9:30:00,9/1/2006,Statistics
931,B,TTH,11:00:00,9/1/2006,SocialStudy
931,B,TTH,12:30:00,3/1/2007,English
931,C,TTH,9:30:00,3/1/2007,Physics
931,B,MW,11:00:00,3/1/2007,ForeignLanguage
931,B,MW,12:30:00,3/1/2007,Drawing
931,A,MW,9:30:00,9/1/2007,Math
931,B,TTH,9:30:00,3/1/2008,Music
932,F,M,19:00:00,9/1/2005,ForeignLanguage
932,A,TU,19:00:00,9/1/2005,Drawing
932,C, ,15:30:00,3/1/2006,SocialStudy
932,C,TTH,14:00:00,9/1/2006,Statistics
932,D,TTH,15:30:00,9/1/2006,English
932,B,W,19:00:00,9/1/2006,PE
932,C,TTH,11:00:00,9/1/2006,Art
932,D,TTH,17:00:00,9/1/2006,ForeignLanguage
932,C,TH,16:00:00,3/1/2007,Math
932,C,TU,19:00:00,9/1/2007,Music
933,C,TTH,9:30:00,3/1/2006,SocialStudy
933,C,TU,15:30:00,9/1/2006,English
933,B,TTH,11:00:00,9/1/2006,Art
933,C,MW,14:00:00,3/1/2007,Statistics
933,D,TH,16:00:00,3/1/2007,Math
933,C,TTH,9:30:00,9/1/2007,Physics
933,C,MW,17:00:00,9/1/2007,Math
933,C,MW,14:00:00,9/1/2007,PE
933,C,M,19:00:00,9/1/2007,ForeignLanguage
933,B,M,16:00:00,9/1/2008,Music
934,B,M,19:00:00,9/1/2005,Art
934,B,W,19:00:00,9/1/2005,PE
934,B,TTH,8:00:00,9/1/2005,SocialStudy
934,B,MW,15:30:00,9/1/2005,Statistics
934,C,M,19:00:00,3/1/2006,ForeignLanguage
934,B,TU,19:00:00,3/1/2006,Drawing
934,B,TTH,9:30:00,3/1/2006,Physics
934,B,MW,12:30:00,9/1/2006,Music
934,B,MW,15:30:00,3/1/2007,English
934,B,TU,19:00:00,3/1/2007,Math
935,B,M,19:00:00,9/1/2005,Art
935,C,TTH,8:00:00,9/1/2005,Statistics
935,C,M,19:00:00,3/1/2006,ForeignLanguage
935,B,TTH,11:00:00,3/1/2006,SocialStudy
935,A,M,19:00:00,9/1/2006,PE
935,A,TU,15:30:00,9/1/2006,English
935,B,TU,19:00:00,3/1/2007,Math
935,C,TTH,9:30:00,9/1/2007,Physics
935,C,TH,19:00:00,9/1/2008,Drawing
935,B,TTH,11:00:00,9/1/2008,Music
936,A,MW,12:30:00,9/1/2005,Statistics
936,B,F,10:00:00,9/1/2005,English
936,A,MW,14:00:00,9/1/2005,SocialStudy
936,A,MW,15:30:00,9/1/2005,Math
936,B,TTH,14:00:00,3/1/2006,Physics
936,B,MW,14:00:00,3/1/2006,PE
936,B,MW,12:30:00,9/1/2006,Art
936,B,MW,11:00:00,3/1/2007,ForeignLanguage
936,B,MW,12:30:00,3/1/2007,Drawing
936,B,TTH,9:30:00,3/1/2008,Music
937,B,TH,19:00:00,9/1/2005,Math
937,B,TH,19:00:00,3/1/2006,Physics
937,C,TU,19:00:00,9/1/2006,PE
937,B,TH,19:00:00,9/1/2006,SocialStudy
937,C,TH,19:00:00,3/1/2007,Drawing
937,B,TU,19:00:00,3/1/2007,Art
937,C,M,19:00:00,9/1/2007,ForeignLanguage
937,B,MW,12:30:00,9/1/2007,Statistics
937,C,MW,15:30:00,9/1/2007,English
937,C,TU,16:00:00,9/1/2008,Music
938,B,F,10:00:00,9/1/2005,English
938,A,TU,19:00:00,9/1/2005,ForeignLanguage
938,B,MW,8:00:00,9/1/2005,Statistics
938,A,MW,11:00:00,9/1/2005,SocialStudy
938,A,TTH,11:00:00,3/1/2006,Art
938,C,MW,15:30:00,3/1/2006,Math
938,A,TU,19:00:00,3/1/2006,Drawing
938,B,W,19:00:00,9/1/2006,Physics
938,A,M,19:00:00,9/1/2006,PE
938,A,M,19:00:00,9/1/2007,Music
939,A,MW,14:00:00,9/1/2005,Physics
939,D,MW,15:30:00,9/1/2005,ForeignLanguage
939,C,MW,11:00:00,9/1/2005,Drawing
939,C,MW,15:30:00,3/1/2006,English
939,C,MW,11:00:00,3/1/2006,Statistics
939,B,MW,12:30:00,3/1/2006,Math
939,A,MW,17:00:00,3/1/2006,PE
939,C,MW,14:00:00,3/1/2006,SocialStudy
939,C,TTH,11:00:00,9/1/2006,Art
939,A,M,19:00:00,3/1/2007,Music
940,A,TU,19:00:00,9/1/2006,Art
940,A,TTH,17:00:00,9/1/2006,ForeignLanguage
940,A, ,15:30:00,9/1/2006,SocialStudy
940,B,TTH,14:00:00,9/1/2006,PE
940,B,TU,15:30:00,3/1/2007,English
940,A,TTH,14:00:00,3/1/2007,Physics
940,A,TU,19:00:00,3/1/2007,Math
940,B,W,19:00:00,3/1/2007,Statistics
940,A,TTH,11:00:00,3/1/2008,Music
940,A,TTH,17:00:00,3/1/2008,Drawing
941,A,MW,11:00:00,9/1/2005,Drawing
941,B,MW,14:00:00,3/1/2006,Statistics
941,B,TTH,14:00:00,9/1/2006,Math
941,A,TTH,9:30:00,3/1/2007,Physics
941,B,TTH,12:30:00,3/1/2007,PE
941,A,TU,16:00:00,9/1/2007,Art
941,B,MW,15:30:00,9/1/2007,English
941,C,TTH,9:30:00,9/1/2007,SocialStudy
941,B,MW,9:30:00,3/1/2008,ForeignLanguage
941,B,MW,14:00:00,3/1/2008,Music
942,A,TTH,9:30:00,9/1/2005,Physics
942,A,TH,19:00:00,9/1/2005,Math
942,B,TU,15:30:00,9/1/2005,English
942,A,M,19:00:00,9/1/2005,Art
942,B,TTH,9:30:00,9/1/2006,SocialStudy
942,A,M,19:00:00,9/1/2006,PE
942,B,TH,16:00:00,3/1/2007,Statistics
942,B,M,19:00:00,3/1/2007,ForeignLanguage
942,B,M,19:00:00,9/1/2007,Music
942,B,TH,19:00:00,9/1/2007,Drawing
943,B,TTH,8:00:00,9/1/2005,Statistics
943,A,MW,9:30:00,9/1/2005,Drawing
943,C,W,19:00:00,9/1/2005,PE
943,C,MW,12:30:00,3/1/2006,Math
943,A,TTH,12:30:00,3/1/2006,SocialStudy
943,C,TTH,9:30:00,3/1/2006,Physics
943,B,TTH,11:00:00,3/1/2006,Art
943,C,TTH,11:00:00,9/1/2006,ForeignLanguage
943,B,F,10:00:00,9/1/2006,English
943,B,TTH,9:30:00,3/1/2007,Music
944,A,TTH,12:30:00,9/1/2005,Statistics
944,A,MW,15:30:00,9/1/2005,ForeignLanguage
944,A,MW,14:00:00,9/1/2005,Physics
944,B,MW,17:00:00,3/1/2006,Math
944,A,MW,15:30:00,3/1/2006,English
944,A,MW,14:00:00,3/1/2006,PE
944,A, ,14:00:00,9/1/2006,SocialStudy
944,B,TTH,12:30:00,3/1/2007,Drawing
944,A,TTH,11:00:00,3/1/2007,Art
944,B,MW,14:00:00,9/1/2007,Music
945,B,TTH,11:00:00,9/1/2005,Statistics
945,C,TTH,9:30:00,9/1/2005,Physics
945,B,TU,19:00:00,9/1/2005,ForeignLanguage
945,B,TU,19:00:00,3/1/2006,Art
945,C,TTH,11:00:00,3/1/2006,Math
945,B,TTH,12:30:00,3/1/2006,PE
945,A,MW,11:00:00,3/1/2006,SocialStudy
945,C,MW,11:00:00,9/1/2006,Drawing
945,C,TU,15:30:00,9/1/2006,English
945,B,TTH,14:00:00,9/1/2007,Music
946,B,TTH,11:00:00,9/1/2005,SocialStudy
946,C,TTH,9:30:00,9/1/2005,Physics
946,A,TU,15:30:00,3/1/2006,English
946,C,MW,15:30:00,3/1/2006,Math
946,B,TU,16:00:00,9/1/2006,Statistics
946,B,MW,12:30:00,9/1/2006,Art
946,B,TTH,12:30:00,9/1/2006,Drawing
946,A,MW,14:00:00,9/1/2006,PE
946,B,MW,11:00:00,3/1/2007,ForeignLanguage
946,B,TU,16:00:00,3/1/2007,Music
947,B,TTH,11:00:00,9/1/2006,Art
947,B,F,10:00:00,9/1/2006,English
947,C,MW,14:00:00,9/1/2006,PE
947,C,MW,12:30:00,3/1/2007,Drawing
947,C,MW,11:00:00,3/1/2007,ForeignLanguage
947,B,MW,14:00:00,3/1/2007,Physics
947,B,MW,14:00:00,9/1/2007,SocialStudy
947,B,MW,11:00:00,9/1/2007,Statistics
947,C,MW,12:30:00,9/1/2007,Math
947,B,TH,16:00:00,3/1/2008,Music
948,B,MW,14:00:00,9/1/2005,Physics
948,B,TTH,9:30:00,9/1/2005,Statistics
948,C,M,19:00:00,9/1/2005,ForeignLanguage
948,C,M,19:00:00,3/1/2006,Art
948,C,MW,15:30:00,3/1/2006,Math
948,B,M,19:00:00,9/1/2006,PE
948,C,TTH,14:00:00,9/1/2006,Drawing
948,C,TH,16:00:00,3/1/2007,Music
948,C,MW,15:30:00,3/1/2007,English
948,C,TTH,14:00:00,3/1/2007,SocialStudy
949,B,MW,15:30:00,9/1/2005,Statistics
949,A,W,19:00:00,9/1/2005,PE
949,C,MW,15:30:00,3/1/2006,Math
949,C,M,19:00:00,3/1/2006,Art
949,C,TU,15:30:00,9/1/2006,English
949,C,MW,11:00:00,9/1/2006,Drawing
949,B,TTH,14:00:00,3/1/2007,Physics
949,C,M,19:00:00,9/1/2007,ForeignLanguage
949,B,MW,14:00:00,9/1/2007,SocialStudy
949,B,M,16:00:00,9/1/2007,Music
950,C,M,19:00:00,3/1/2007,Art
950,B,W,19:00:00,3/1/2007,PE
950,B,TTH,17:00:00,3/1/2007,ForeignLanguage
950,C,TH,19:00:00,3/1/2007,Drawing
950,C,MW,11:00:00,9/1/2007,English
950,B,MW,8:00:00,9/1/2007,Statistics
950,C,MW,14:00:00,9/1/2007,Physics
950,A, ,9:30:00,9/1/2007,SocialStudy
950,C,MW,17:00:00,3/1/2008,Math
950,C,MW,8:00:00,9/1/2009,Music
951,C,TTH,12:30:00,9/1/2007,PE
951,C,TTH,8:00:00,9/1/2007,SocialStudy
951,B,MW,14:00:00,3/1/2008,Statistics
951,B,MW,12:30:00,3/1/2008,English
951,B,MW,14:00:00,9/1/2008,ForeignLanguage
951,C,MW,9:30:00,9/1/2008,Physics
951,B,MW,11:00:00,9/1/2008,Art
951,C,MW,9:30:00,9/1/2009,Math
951,C,MW,11:00:00,9/1/2009,Drawing
951,B,M,12:30:00,9/1/2009,Music
952,D,TTH,11:00:00,9/1/2009,English
952,C,TTH,9:30:00,9/1/2009,Math
952,C,MW,12:30:00,3/1/2010,PE
952,D,TH,19:00:00,3/1/2010,Drawing
952,D,TU,15:30:00,3/1/2010,English
952,C,TTH,9:30:00,9/1/2010,Physics
952,B,TU,16:00:00,9/1/2010,Art
952,B,TH,19:00:00,9/1/2010,SocialStudy
952,C,M,16:00:00,3/1/2011,Music
952,D,TTH,9:30:00,3/1/2011,ForeignLanguage
953,B,TTH,8:00:00,9/1/2005,Statistics
953,C,TTH,9:30:00,9/1/2005,Physics
953,B,MW,14:00:00,9/1/2005,SocialStudy
953,D,MW,12:30:00,3/1/2006,English
953,C,MW,9:30:00,3/1/2006,Drawing
953,C,TTH,11:00:00,3/1/2006,Art
953,B,MW,12:30:00,9/1/2006,Math
953,C,M,19:00:00,9/1/2006,ForeignLanguage
953,B,MW,14:00:00,9/1/2006,PE
953,B,MW,14:00:00,3/1/2007,Music
954,B,M,19:00:00,3/1/2006,Statistics
954,C,TU,19:00:00,3/1/2007,Math
954,B,W,19:00:00,3/1/2007,PE
954,C,TH,19:00:00,3/1/2007,Drawing
954,B, ,19:00:00,9/1/2007,SocialStudy
954,B,TH,19:00:00,9/1/2007,Physics
954,B,TU,19:00:00,9/1/2007,Art
954,C,M,19:00:00,3/1/2008,ForeignLanguage
954,C,TU,17:00:00,3/1/2008,English
954,C,TU,16:00:00,9/1/2008,Music
955,B,MW,12:30:00,3/1/2006,SocialStudy
955,C,TTH,9:30:00,3/1/2006,Physics
955,C,TTH,11:00:00,3/1/2007,Art
955,C,MW,14:00:00,3/1/2007,PE
955,C,TTH,14:00:00,9/1/2007,Math
955,D,TTH,11:00:00,9/1/2007,Statistics
955,C,MW,11:00:00,9/1/2007,Drawing
955,B,MW,15:30:00,3/1/2008,English
955,C,M,16:00:00,9/1/2008,Music
955,C,TTH,12:30:00,9/1/2008,ForeignLanguage
956,B,TU,19:00:00,9/1/2005,ForeignLanguage
956,B,F,10:00:00,9/1/2005,English
956,B,W,19:00:00,3/1/2006,PE
956,C,W,19:00:00,9/1/2006,Physics
956,B,TH,19:00:00,9/1/2006,SocialStudy
956,B,M,19:00:00,9/1/2006,Statistics
956,C,M,19:00:00,3/1/2007,Art
956,D,M,16:00:00,3/1/2007,Drawing
956,C,TH,16:00:00,3/1/2007,Math
956,A,M,19:00:00,9/1/2007,Music
957,C,F,10:00:00,3/1/2007,English
957,C,TTH,11:00:00,3/1/2007,Art
957,B,TTH,9:30:00,3/1/2007,SocialStudy
957,B,W,19:00:00,3/1/2007,PE
957,B,TTH,9:30:00,9/1/2007,Statistics
957,C,MW,12:30:00,9/1/2007,Math
957,C,MW,14:00:00,9/1/2007,Physics
957,C,MW,14:00:00,3/1/2008,Music
957,C,MW,11:00:00,3/1/2008,ForeignLanguage
957,B,TH,19:00:00,9/1/2008,Drawing
958,A,TTH,11:00:00,9/1/2005,Art
958,B,TTH,8:00:00,9/1/2005,Physics
958,B,TTH,9:30:00,9/1/2005,Statistics
958,A,TTH,14:00:00,9/1/2005,SocialStudy
958,B,TTH,12:30:00,3/1/2006,PE
958,A,M,16:00:00,3/1/2006,Drawing
958,C,TTH,14:00:00,9/1/2006,Math
958,B,TTH,12:30:00,9/1/2006,ForeignLanguage
958,B,TTH,12:30:00,3/1/2007,English
958,B,TTH,14:00:00,3/1/2007,Music
959,A,W,19:00:00,3/1/2007,PE
959,C,MW,15:30:00,3/1/2007,Math
959,C,MW,11:00:00,3/1/2007,Drawing
959,B,TTH,9:30:00,3/1/2007,Art
959,B, ,9:30:00,9/1/2007,SocialStudy
959,C,MW,17:00:00,9/1/2007,Statistics
959,C,MW,14:00:00,9/1/2007,Physics
959,C,MW,15:30:00,3/1/2008,English
959,C,TTH,9:30:00,9/1/2008,Music
959,D,TTH,17:00:00,9/1/2008,ForeignLanguage
960,C,MW,14:00:00,9/1/2005,Math
960,B,MW,11:00:00,9/1/2005,Drawing
960,B,M,19:00:00,9/1/2005,ForeignLanguage
960,C,TTH,11:00:00,9/1/2005,SocialStudy
960,C,TTH,9:30:00,9/1/2005,Physics
960,B,TH,16:00:00,3/1/2006,Statistics
960,B,MW,14:00:00,3/1/2006,PE
960,C,M,19:00:00,3/1/2006,Art
960,C,TU,15:30:00,3/1/2006,English
960,A,TH,16:00:00,9/1/2006,Music
961,B,TU,16:00:00,9/1/2006,Statistics
961,A,TTH,12:30:00,9/1/2006,SocialStudy
961,B,MW,17:00:00,3/1/2007,PE
961,A,MW,15:30:00,3/1/2007,English
961,B,M,19:00:00,3/1/2007,Art
961,B,TH,19:00:00,9/1/2007,Physics
961,B,TU,19:00:00,3/1/2008,Music
961,C,MW,11:00:00,3/1/2008,Drawing
961,B,MW,17:00:00,3/1/2008,Math
961,B,M,19:00:00,3/1/2008,ForeignLanguage
962,C,MW,8:00:00,9/1/2005,Statistics
962,B,TTH,8:00:00,9/1/2005,Physics
962,C,W,19:00:00,3/1/2006,English
962,C,TTH,11:00:00,3/1/2006,SocialStudy
962,C,M,19:00:00,3/1/2006,ForeignLanguage
962,B,TTH,11:00:00,9/1/2006,Math
962,C,W,19:00:00,9/1/2006,PE
962,B,M,19:00:00,3/1/2007,Art
962,C,MW,9:30:00,9/1/2007,Music
962,C,MW,12:30:00,3/1/2008,Drawing
963,B, ,11:00:00,9/1/2005,SocialStudy
963,C,MW,15:30:00,3/1/2006,English
963,C,MW,14:00:00,9/1/2006,Physics
